Title,Number_of_Reviews,Rating,Bought_Last_Month,Price_After_Discount,MRP,Image_URL,Product_ID,Star_Rating_Percentage
"OnePlus Bullets Wireless Z3 in-Ear Neckband with 12.4mm Drivers, 3D Spatial Audio,10 mins Charge for 27 hrs Playback, AI Call Noise Cancellation, 4 EQ preset, Dynamic bass Enhancement & BT5.4","197,628","4.1 out of 5 stars, rating details",null,"1,699","₹1,999",https://m.media-amazon.com/images/I/51vT4GzBObL._AC_UY218_.jpg,254,"{5: '60%', 4: '20%', 3: '7%', 2: '2%', 1: '11%'}"
"JBL Tune 520BT Wireless On Ear Headphones with Mic, Upto 57H Battery, Speed Charge : 5 Min Charge Gives Up to 3H of Playback, Multipoint Connect, Customizable Bass with Headphones App, BT 5.3 (Black)","22,880","4.0 out of 5 stars, rating details",100+ bought in past month,"2,999","₹4,999",https://m.media-amazon.com/images/I/61R9ECIaDyL._AC_UY218_.jpg,255,"{5: '53%', 4: '23%', 3: '7%', 2: '4%', 1: '13%'}"
"boAt Rockerz 551 ANC Pro(2025 Launch),42Db Adaptive Hybrid,App Support,72Hrs Battery,40Mm Titanium Drivers,Enx Tech,Foldable Cups Bluetooth Over Ear Headphones,Wireless Headphone with Mic(Bold Blue)",175,"3.9 out of 5 stars, rating details",50+ bought in past month,"3,299","₹8,990",https://m.media-amazon.com/images/I/61NDzUGjoOL._AC_UY218_.jpg,256,"{5: '54%', 4: '19%', 3: '8%', 2: '4%', 1: '15%'}"
"ZEBRONICS Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible (Black)","60,911","3.4 out of 5 stars, rating details",4K+ bought in past month,141,₹343.90,https://m.media-amazon.com/images/I/51D37uhFFBL._AC_UY218_.jpg,257,"{5: '38%', 4: '20%', 3: '14%', 2: '8%', 1: '20%'}"
Razer Blackshark V2 X Gaming : 7.1 Surround Sound - 50Mm Drivers - Memory Foam Ear Cushions Wired On Ear Headphones With Mic Rz04-03240600-R3M1 - Green,782,"4.2 out of 5 stars, rating details",50+ bought in past month,"3,095","₹7,999",https://m.media-amazon.com/images/I/61DHIJl0M7L._AC_UY218_.jpg,258,"{5: '64%', 4: '17%', 3: '8%', 2: '4%', 1: '7%'}"
"Sennheiser ACCENTUM Wireless Special Edition - Headphones with Hybrid ANC, 50 Hr Battery and Free BTD 600 Bluetooth Dongle Worth ₹5,990 Streaming and Crystal Clear Calls, Designed in Germany - Copper",389,"4.2 out of 5 stars, rating details",100+ bought in past month,"8,990","₹20,990",https://m.media-amazon.com/images/I/715xmAN3-qL._AC_UY218_.jpg,259,"{5: '65%', 4: '14%', 3: '9%', 2: '4%', 1: '8%'}"
"Marshall Major V Wireless On Ear Headphones, Black","1,264","4.5 out of 5 stars, rating details",50+ bought in past month,"14,999",null,https://m.media-amazon.com/images/I/51K8eJaYsKL._AC_UY218_.jpg,260,"{5: '75%', 4: '12%', 3: '5%', 2: '2%', 1: '6%'}"
"Noise Pure Pods Wireless Open Ear Earbuds with AirWave™ Technology,Up-to 80H Playtime,Quad Mic with ENC,16mm Neodymium Dynamic Driver,Detachable Pure Band,BTv5.3 (Power Black)","1,864","3.4 out of 5 stars, rating details",1K+ bought in past month,"2,499","₹6,999",https://m.media-amazon.com/images/I/61IKUYZYfrL._AC_UY218_.jpg,261,"{5: '45%', 4: '15%', 3: '7%', 2: '5%', 1: '28%'}"
"ZEBRONICS Thunder Max Bluetooth Over Ear Headphone with 120*Hrs Playback, 3 EQ Modes, 40mm Bass Driver, Fast Charging, Gaming Mode, Dual Pairing, BT v5.4, AUX, Metallic Finish (Black)",392,"3.9 out of 5 stars, rating details",500+ bought in past month,999,"₹2,499",https://m.media-amazon.com/images/I/61qhVikQ-kL._AC_UY218_.jpg,262,"{5: '58%', 4: '15%', 3: '8%', 2: '4%', 1: '15%'}"
"Xiaomi Wired in-Ear Earphones with Mic, Ultra Deep Bass & Metal Sound Chamber (Black)","131,625","4.1 out of 5 stars, rating details",2K+ bought in past month,379,₹599,https://m.media-amazon.com/images/I/51HN96FHhHL._AC_UY218_.jpg,263,"{5: '52%', 4: '26%', 3: '11%', 2: '4%', 1: '7%'}"
"ZEBRONICS Thunder Bluetooth 5.3 Wireless Over Ear Headphones with 60H Backup, Gaming Mode, Dual Pairing, Enc, Aux, Micro Sd, Voice Assistant, Comfortable Earcups, Call Function (Red)","15,988","3.8 out of 5 stars, rating details",100+ bought in past month,649,"₹1,399",https://m.media-amazon.com/images/I/71Jr1wUZ1EL._AC_UY218_.jpg,264,"{5: '46%', 4: '23%', 3: '14%', 2: '5%', 1: '12%'}"
"soundcore by Anker Life Q30 Hybrid Active Noise Cancelling Bluetooth Headphones with Multiple Modes, Hi-Res Sound, Custom Eq Via App, 40H Playtime, Comfortable Fit, Multipoint Connection - Over Ear","67,987","4.4 out of 5 stars, rating details",100+ bought in past month,"5,999","₹15,998",https://m.media-amazon.com/images/I/51ArrQR6bIL._AC_UY218_.jpg,265,"{5: '69%', 4: '17%', 3: '6%', 2: '3%', 1: '5%'}"
"boAt Rockerz 425 Bluetooth Wireless On Ear Headphones Signature Sound, ENx Tech, ASAP Charge, 25H Playtime, Bluetooth V5.2, Dual Pairing with Mic(Fiery Red)","4,280","3.6 out of 5 stars, rating details",100+ bought in past month,"1,099","₹2,999",https://m.media-amazon.com/images/I/71uq5+z5TDL._AC_UY218_.jpg,266,"{5: '47%', 4: '19%', 3: '7%', 2: '3%', 1: '24%'}"
"Sennheiser Hd 560S Over-The-Ear Wired Audiophile Over Ear Headphones-Neutral Frequency Response,Lifelike Sound with Open-Back Design,Wide Soundstage,Natural&Accurate Sound for Gamers,Detachable Cable","2,810","4.6 out of 5 stars, rating details",null,"9,990","₹20,990",https://m.media-amazon.com/images/I/61MGAGocToL._AC_UY218_.jpg,267,"{5: '77%', 4: '14%', 3: '4%', 2: '3%', 1: '2%'}"
"ZEBRONICS Zeb Evolve Wireless Bluetooth in Ear Neckband Earphone, Rapid Charge, Dual Pairing, Magnetic earpiece,Voice Assistant with Mic (Blue)","5,198","3.6 out of 5 stars, rating details",400+ bought in past month,399,"₹1,662.50",https://m.media-amazon.com/images/I/712JrdCd9rL._AC_UY218_.jpg,268,"{5: '43%', 4: '22%', 3: '13%', 2: '5%', 1: '17%'}"
"Skullcandy Jib In Ear Wired Earbuds, Microphone, Works with Bluetooth Devices and Computers -Gray Miami","3,503","3.9 out of 5 stars, rating details",100+ bought in past month,405,"₹1,999",https://m.media-amazon.com/images/I/51nHNZqctsL._AC_UY218_.jpg,269,"{5: '51%', 4: '24%', 3: '8%', 2: '4%', 1: '13%'}"
"ZEBRONICS Envy 2, Wireless Over Ear Headphone, ENC, Upto 65* Hours Playback, Gaming Mode, Dual Pairing, Bluetooth v5.3, AUX, Call Function, Voice Assistant, Foldable Design, Detachable Mic (Black)",96,"3.6 out of 5 stars, rating details",200+ bought in past month,"1,399","₹3,299",https://m.media-amazon.com/images/I/71+0DeLcfNL._AC_UY218_.jpg,270,"{5: '48%', 4: '18%', 3: '8%', 2: '4%', 1: '22%'}"
"JBL Tune 520BT Wireless On Ear Headphones with Mic, Upto 57H Battery, Speed Charge : 5 Min Charge Gives Up to 3H of Playback, Multipoint Connect, Customizable Bass with Headphones App, BT 5.3 (Black)","22,880","4.0 out of 5 stars, rating details",100+ bought in past month,"2,999","₹4,999",https://m.media-amazon.com/images/I/61R9ECIaDyL._AC_UY218_.jpg,271,"{5: '53%', 4: '23%', 3: '7%', 2: '4%', 1: '13%'}"
"pTron Boom Ultima 4D Dual Driver, in Ear Gaming Wired Headphones with in-Line Mic, Volume Control & Passive Noise Cancelling Boom 3 Earphones - (Dark Blue)","42,822","3.6 out of 5 stars, rating details",1K+ bought in past month,299,"₹1,900",https://m.media-amazon.com/images/I/61PlUpGmAYL._AC_UY218_.jpg,272,"{5: '40%', 4: '21%', 3: '14%', 2: '8%', 1: '17%'}"
"Sonos Ace | Noise Cancelling Wireless Over-Ear Headphones with Bluetooth, 30-Hour Battery Life, Spatial Audio, Dolby Atmos, Dynamic Head Tracking - White",null,"4.2 out of 5 stars, rating details",null,"29,999","₹39,999",null,273,"{5: '65%', 4: '14%', 3: '9%', 2: '5%', 1: '7%'}"
"Noise Airwave Max 4 Wireless Over-Ear Headphones with 70H Playtime, ENC, 40mm Driver, Low Latency(up to 40ms), Dual Pairing, BT v5.4 (Carbon Black)","1,971","3.7 out of 5 stars, rating details",500+ bought in past month,"1,699","₹5,999",https://m.media-amazon.com/images/I/61LJAjBP4CL._AC_UY218_.jpg,274,"{5: '49%', 4: '21%', 3: '6%', 2: '4%', 1: '20%'}"
"Boult Newly Launched Fluid X Headphones Bluetooth Wireless with 60H Playtime, 40mm Bass Driver, Zen ENC Mic, Type-C Charging, Combat™Gaming Mode, BTv 5.4, Headphones Wireless with mic (Green)",215,"3.8 out of 5 stars, rating details",null,"1,499","₹5,999",https://m.media-amazon.com/images/I/71pncpuTfiL._AC_UY218_.jpg,275,"{5: '60%', 4: '11%', 3: '3%', 2: '6%', 1: '20%'}"
"ZEBRONICS Duke 2 PRO, On Ear Wireless Headphone, 50 Hours Playback, ENC, Rapid Charging, Dual Pairing, 3 EQ Modes, Bluetooth v5.4, Call Function, Voice Assistant, Gaming Mode (Black)",49,"4.3 out of 5 stars, rating details",50+ bought in past month,"1,299","₹2,999",https://m.media-amazon.com/images/I/61N4aApatHL._AC_UY218_.jpg,276,"{5: '74%', 4: '10%', 3: '3%', 2: '3%', 1: '10%'}"
"OnePlus Bullets Wireless Z2 ANC Bluetooth in Ear Earphones with Mic, 45dB Hybrid ANC, Bombastic Bass - 12.4 mm Drivers, 10 Mins Charge - 20 Hrs Music, 28 Hrs Battery (Grand Green)","197,628","4.1 out of 5 stars, rating details",5K+ bought in past month,"1,789","₹2,999",https://m.media-amazon.com/images/I/51xJvaON00L._AC_UY218_.jpg,277,"{5: '60%', 4: '20%', 3: '7%', 2: '2%', 1: '11%'}"
"Sony WH-1000XM4 Noise Cancellation Wireless Bluetooth Over-Ear Headphones with Mic, Hi-Res Audio, Up to 38Hrs Battery- Blue","56,192","4.5 out of 5 stars, rating details",100+ bought in past month,"19,800","₹29,990",https://m.media-amazon.com/images/I/510cs9VwjUL._AC_UY218_.jpg,278,"{5: '74%', 4: '16%', 3: '4%', 2: '1%', 1: '5%'}"
"Boult Newly Launched Anchor Bluetooth Wireless Over Ear Headphones with Mic, Active Noise Cancellation, 72H Playtime, AUX Option, Type-C Fast Charging, 40mm Bass Drivers, IPX5, Gaming ANC Headphones.",74,"3.8 out of 5 stars, rating details",500+ bought in past month,"2,499","₹9,999",https://m.media-amazon.com/images/I/81WaleSEpGL._AC_UY218_.jpg,279,"{5: '62%', 4: '8%', 3: '6%', 2: '4%', 1: '20%'}"
"Apple AirPods 4 Wireless Earbuds, Bluetooth Headphones, with Active Noise Cancellation, Adaptive Audio, Transparency Mode, Personalised Spatial Audio, USB-C Charging Case, Wireless Charging, H2 Chip",263,"3.9 out of 5 stars, rating details",1K+ bought in past month,"16,990","₹5,663.33",https://m.media-amazon.com/images/I/61oCISLE+PL._AC_UY218_.jpg,280,"{5: '63%', 4: '11%', 3: '4%', 2: '1%', 1: '21%'}"
"Sennheiser HD 400s Wired Over The Ear Headphone with Built-in Microphone & Remote for Office Calls and Music Control, Lightweight & Foldable Design, Renowned Sound Quality, Detachable Cable","4,289","4.1 out of 5 stars, rating details",50+ bought in past month,"3,990",₹997.50,https://m.media-amazon.com/images/I/51L8UeauZEL._AC_UY218_.jpg,281,"{5: '55%', 4: '23%', 3: '8%', 2: '5%', 1: '9%'}"
"Razer Kraken X Lite Ultralight Gaming Headset: 7.1 Surround Sound Capable - Lightweight Frame - Bendable Cardioid Microphone - for PC, Xbox, PS4, Nintendo Switch - Classic Black","4,888","4.3 out of 5 stars, rating details",300+ bought in past month,"1,999","₹9,179",https://m.media-amazon.com/images/I/51TzGmowjSL._AC_UY218_.jpg,282,"{5: '64%', 4: '18%', 3: '8%', 2: '4%', 1: '6%'}"
"ZEBRONICS Dynamic Wireless Over Ear Headphone with 34 Hours Playback,Dual Pairing,Call Function, Aux, Voice Assistant Supportadjustable Headband(Orange)",118,"3.6 out of 5 stars, rating details",50+ bought in past month,629,"₹2,199",https://m.media-amazon.com/images/I/61NevPVeqZL._AC_UY218_.jpg,283,"{5: '46%', 4: '15%', 3: '17%', 2: '5%', 1: '17%'}"
"Sonos Ace | Noise Cancelling Wireless Over-Ear Headphones with Bluetooth, 30-Hour Battery Life, Spatial Audio, Dolby Atmos, Dynamic Head Tracking - Black",410,"4.2 out of 5 stars, rating details",null,"29,999","₹39,999",https://m.media-amazon.com/images/I/41ZKL7os1LL._AC_UY218_.jpg,284,"{5: '65%', 4: '14%', 3: '9%', 2: '5%', 1: '7%'}"
"Honeywell New Launched Moxie V20 Bluetooth v5.4 On-Ear Headphones with Mic, ENC, 25H Playback, Deep Bass, IPX4, Aux, Stereo Sound, 40ms Low Latency Gaming Mode, Padded Cushion",33,"4.6 out of 5 stars, rating details",50+ bought in past month,"1,398","₹1,999",https://m.media-amazon.com/images/I/518JM28n34L._AC_UY218_.jpg,285,"{5: '90%', 4: '0%', 3: '0%', 2: '0%', 1: '10%'}"
"Sony WH-CH520 Wireless Bluetooth Headphones On Ear with Mic, Up to 50Hrs Battery, Quick Charge, DSEE Upscale, Multipoint Connectivity, Voice Assistant, Customized EQ-White","21,489","4.2 out of 5 stars, rating details",200+ bought in past month,"3,989","₹5,990",https://m.media-amazon.com/images/I/41PA8xgXx4L._AC_UY218_.jpg,286,"{5: '59%', 4: '21%', 3: '7%', 2: '3%', 1: '10%'}"
"ZEBRONICS Duke Wireless Bluetooth Over Ear Headphone with Upto 60h Backup, Dual Pairing, Gaming Mode, Environmental Noise Cancellation (ENC), LED Lights, Deep Bass, Voice Assistant Support (Beige)","15,227","3.7 out of 5 stars, rating details",100+ bought in past month,899,"₹2,199",https://m.media-amazon.com/images/I/61UT9f0iLrL._AC_UY218_.jpg,287,"{5: '45%', 4: '23%', 3: '12%', 2: '5%', 1: '15%'}"
URBN Thump 550 Bluetooth 5.4 Wireless On Ear Headphone | HD Sound | Deep Bass | in-Built Mic | Type-C Charging | Foldable | Aux | Micro SD Card | 1 Year Replacement Warranty (Camo),69,"4.1 out of 5 stars, rating details",50+ bought in past month,"1,299","₹2,999",https://m.media-amazon.com/images/I/71t-7o8k1kL._AC_UY218_.jpg,288,"{5: '63%', 4: '11%', 3: '11%', 2: '2%', 1: '13%'}"
"Noise Newly Launched Airwave Max 5 Wireless On Ear Headphones with Adaptive Hybrid ANC (up to 50dB), HFA Tech, 80H Playtime, Dual Pairing(Carbon Black)",173,"4.2 out of 5 stars, rating details",300+ bought in past month,"4,499","₹5,999",https://m.media-amazon.com/images/I/61MXLJNBvYL._AC_UY218_.jpg,289,"{5: '62%', 4: '18%', 3: '9%', 2: '1%', 1: '10%'}"
"soundcore V20i by Anker Open-Ear Headphones, Adjustable Ear Hooks, Ultra-Comfort, Snug Fit, Powerful Sound, Clear Calls, IP55, LED Lights, 36H Playtime, Bluetooth 5.4 Earbuds, Multipoint Connection","4,706","4.2 out of 5 stars, rating details",1K+ bought in past month,"1,999","₹7,998",https://m.media-amazon.com/images/I/517WiAmP8qL._AC_UY218_.jpg,290,"{5: '59%', 4: '22%', 3: '8%', 2: '3%', 1: '8%'}"
"Noise Airwave Max 3 Bluetooth On-Ear Headphones with 70H Playtime, 40mm Driver, Low Latency(up to 45ms),Dual Pairing, BT v5.3 (Dark Brown)","2,075","3.9 out of 5 stars, rating details",100+ bought in past month,"1,999","₹5,499",https://m.media-amazon.com/images/I/615JaxfndqL._AC_UY218_.jpg,291,"{5: '51%', 4: '22%', 3: '9%', 2: '3%', 1: '15%'}"
"HAMMER Bash Max Over The Ear Wireless Bluetooth Headphones with Mic, Touch Control, Deep Bass, Upto 40 Hours Playtime, Bluetooth 5.3, Workout/Travel (Cool Grey)","3,393","3.7 out of 5 stars, rating details",100+ bought in past month,"1,849","₹8,245",https://m.media-amazon.com/images/I/61LXdoeSvbL._AC_UY218_.jpg,292,"{5: '47%', 4: '21%', 3: '10%', 2: '5%', 1: '17%'}"
"Marshall Major V Wireless On Ear Headphones, Brown","1,264","4.5 out of 5 stars, rating details",50+ bought in past month,"14,999",null,https://m.media-amazon.com/images/I/81D5DvVfSRL._AC_UY218_.jpg,293,"{5: '75%', 4: '12%', 3: '5%', 2: '2%', 1: '6%'}"
"Noise Pure Pods Wireless Open Ear Earbuds with AirWave™ Technology,Up-to 80H Playtime,Quad Mic with ENC,16mm Neodymium Dynamic Driver,Detachable Pure Band,BTv5.3 (Zen Beige)","1,864","3.4 out of 5 stars, rating details",200+ bought in past month,"2,499","₹6,999",https://m.media-amazon.com/images/I/51H7nL71tRL._AC_UY218_.jpg,294,"{5: '45%', 4: '15%', 3: '7%', 2: '5%', 1: '28%'}"
"HAMMER Bash Pro 33 dB Hybrid ANC Over Ear Wireless Headphones, 4 Mics for Clear Calling, Charge 10mins = 300mins playtime, 40mm Driver, Transparency Mode, 37Hrs Playtime, Super soft Cushion, 5.3 Black",67,"3.8 out of 5 stars, rating details",null,"3,499","₹11,999",https://m.media-amazon.com/images/I/71iTrpDf5IL._AC_UY218_.jpg,295,"{5: '55%', 4: '16%', 3: '6%', 2: '7%', 1: '16%'}"
"soundcore by Anker R50i VI True Wireless Earbuds, 10mm Drivers with Big Bass, Bluetooth 5.3, 30H Long Playtime, Water-Resistant, 2 Mics for AI Clear Calls, 22 Preset EQs, Customization via App",null,"4.1 out of 5 stars, rating details",null,999,"₹2,249",null,296,"{5: '59%', 4: '19%', 3: '7%', 2: '3%', 1: '12%'}"
"Noise Airwave Max 4 Wireless Over-Ear Headphones with 70H Playtime, ENC, 40mm Driver, Low Latency(up to 40ms), Dual Pairing, BT v5.4 (Tropical Teal)","1,971","3.7 out of 5 stars, rating details",200+ bought in past month,"1,699","₹5,999",https://m.media-amazon.com/images/I/61Boh16TKtL._AC_UY218_.jpg,297,"{5: '49%', 4: '21%', 3: '6%', 2: '4%', 1: '20%'}"
"JBL New Launch Tune Beam 2 TWS, ANC Earbuds, 48Hr Playtime,Dual Connect, Ambient Aware, Relax Mode, Customized EQ with Headphones App, 6 Mics for Clear Calls, Spatial Sound, Personi-Fi 3.0 (Black)",488,"4.0 out of 5 stars, rating details",500+ bought in past month,"5,499","₹8,999",https://m.media-amazon.com/images/I/51rT40sk3xL._AC_UY218_.jpg,298,"{5: '68%', 4: '7%', 3: '3%', 2: '5%', 1: '17%'}"
"Cosmic Byte Stardust Wired On Ear Headphones with Mic Flexible for PS4, Xbox One, Laptop, PC, iPhone and Android Phones (Black,Blue)","4,133","4.0 out of 5 stars, rating details",200+ bought in past month,739,"₹1,149",https://m.media-amazon.com/images/I/71BOWn8NVuL._AC_UY218_.jpg,299,"{5: '50%', 4: '23%', 3: '12%', 2: '5%', 1: '10%'}"
"Sennheiser HD 350BT Wireless Bluetooth Over Ear Headphone with Mic for Music & Calls, Desgined in Germany, 30h Battery, 2 Yr Warranty (Black)","5,500","3.9 out of 5 stars, rating details",null,"5,990","₹9,990",https://m.media-amazon.com/images/I/61CESMmWoIL._AC_UY218_.jpg,300,"{5: '47%', 4: '25%', 3: '11%', 2: '6%', 1: '11%'}"
"Bowers & Wilkins Px7 S2e Over-Ear Headphones - Enhanced Noise Cancellation & Transparency Mode, Crystal-Clear Calls, Bluetooth, 30-Hour Playback, Forest Green",326,"4.4 out of 5 stars, rating details",null,"41,999","₹55,000",https://m.media-amazon.com/images/I/61g+2WpoXqL._AC_UY218_.jpg,301,"{5: '76%', 4: '10%', 3: '5%', 2: '4%', 1: '5%'}"
ELECTROSTATIC Earphone System,2,"1.0 out of 5 stars, rating details",null,"2,00,849","₹3,52,875",https://m.media-amazon.com/images/I/414GhAt8sRL._AC_UY218_.jpg,302,"{5: '0%', 4: '0%', 3: '0%', 2: '0%', 1: '100%'}"
"Marshall Major V Wireless On Ear Headphones, Cream.","1,264","4.5 out of 5 stars, rating details",50+ bought in past month,"14,999",null,https://m.media-amazon.com/images/I/71zqqGdkY+L._AC_UY218_.jpg,303,"{5: '75%', 4: '12%', 3: '5%', 2: '2%', 1: '6%'}"
"HAMMER Vibe ENC Bluetooth Headphone, 40mm Driver, Dual Pairing, 50hrs Playtime, Voice Assistant, BT V5.4, Game Mode, Soft Cushions, Lightweight Headphones for Music, Gaming and Calls (Blue)",46,"4.2 out of 5 stars, rating details",100+ bought in past month,"1,299","₹4,999",https://m.media-amazon.com/images/I/61F5GBnCBAL._AC_UY218_.jpg,304,"{5: '53%', 4: '30%', 3: '9%', 2: '3%', 1: '5%'}"
URBN Thump 550 Bluetooth 5.4 Wireless On Ear Headphone | HD Sound | Deep Bass | in-Built Mic | Type-C Charging | Foldable | Aux | Micro SD Card | 1 Year Replacement Warranty (Blue),69,"4.1 out of 5 stars, rating details",null,"1,299","₹2,999",https://m.media-amazon.com/images/I/71xRSPFdLUL._AC_UY218_.jpg,305,"{5: '63%', 4: '11%', 3: '11%', 2: '2%', 1: '13%'}"
"JBL Live 770NC True Adaptive Noise Cancellation Headphones, Wireless Over Ear, Spatial Sound, 65Hrs Playtime, Speed Charge, Multipoint Connect and Personi-Fi 2.0, BT 5.3, Google Fast Pair, Alexa, Blue",373,"4.5 out of 5 stars, rating details",50+ bought in past month,"7,999","₹14,999",https://m.media-amazon.com/images/I/81NfyaGuSVL._AC_UY218_.jpg,306,"{5: '74%', 4: '16%', 3: '4%', 2: '1%', 1: '5%'}"
"Sonos Ace | Noise Cancelling Wireless Over-Ear Headphones with Bluetooth, 30-Hour Battery Life, Spatial Audio, Dolby Atmos, Dynamic Head Tracking - White",410,"4.2 out of 5 stars, rating details",null,"29,999","₹39,999",https://m.media-amazon.com/images/I/51vbNaqQxmL._AC_UY218_.jpg,307,"{5: '65%', 4: '14%', 3: '9%', 2: '5%', 1: '7%'}"
"Skullcandy Crusher Evo Wireless Over_Ear Bluetooth Headphones with Microphone, for iPhone and Android, 40 Hour Battery Life, Extra Bass Tech - Bonus Line USB-C Cable -Black","35,576","4.3 out of 5 stars, rating details",null,"12,499","₹12,49,900",https://m.media-amazon.com/images/I/71I0lybSq+L._AC_UY218_.jpg,308,"{5: '67%', 4: '15%', 3: '7%', 2: '3%', 1: '8%'}"
"Skullcandy Hesh ANC Over-Ear Active Noise Cancelling Wireless Headphones with 40mm Drivers,22Hr Playtime+Rapid Charge,Flat-Folding and Collapsible,Light Weight,Work with Android and iOS-Preppy Summer","8,318","3.9 out of 5 stars, rating details",null,"6,999","₹6,99,900",https://m.media-amazon.com/images/I/71PrizLTQYL._AC_UY218_.jpg,309,"{5: '54%', 4: '18%', 3: '10%', 2: '5%', 1: '13%'}"
"boAt Rockerz 551 ANC Pro(2025 Launch),42Db Hybrid Adaptive,App Support,72Hrs Battery,40Mm Titanium Drivers,Enx Tech,Foldable Cups Bluetooth Over Ear Headphone,Wireless Headphone with Mic(Hazel Beige)",175,"3.9 out of 5 stars, rating details",50+ bought in past month,"3,299","₹8,990",https://m.media-amazon.com/images/I/51yvR5VAMtL._AC_UY218_.jpg,310,"{5: '54%', 4: '19%', 3: '8%', 2: '4%', 1: '15%'}"
"Bose QuietComfort Ultra Bluetooth Headphones, Wireless Headphones with Spatial Audio, Over Ear Noise Cancelling with Mic, Up to 24 Hours of Playtime, Deep Plum - Limited Edition Color","6,832","4.3 out of 5 stars, rating details",50+ bought in past month,"24,989","₹35,900",https://m.media-amazon.com/images/I/61QGxNo09wL._AC_UY218_.jpg,311,"{5: '69%', 4: '15%', 3: '3%', 2: '2%', 1: '11%'}"
"Sennheiser MOMENTUM True Wireless 4 Earbuds, BTv5.4 with Auracast, TrueResponse Drivers, Adaptive ANC, Anti‑Wind + Transparency Modes, 30 Hrs Battery, Qi Fast Charge, 6‑Mics, 2Y Warranty, Black-Copper","1,530","4.1 out of 5 stars, rating details",50+ bought in past month,"16,990","₹29,990",https://m.media-amazon.com/images/I/71BqtxvHP0L._AC_UY218_.jpg,312,"{5: '65%', 4: '14%', 3: '5%', 2: '4%', 1: '12%'}"
"ZEBRONICS Duke Plus, Wireless Over Ear Headphone with ANC, ENC, Gaming Mode, Dual Pairing, Rapid Charge, Upto 70* Hours Backup, Bluetooth v5.4, AUX, Comfortable Earcushion, Deep Bass (Beige)","15,227","3.7 out of 5 stars, rating details",50+ bought in past month,"1,499","₹7,999",https://m.media-amazon.com/images/I/61cgU15AgQL._AC_UY218_.jpg,313,"{5: '45%', 4: '23%', 3: '12%', 2: '5%', 1: '15%'}"
"boAt Rockerz 413 (2025 Launch), 60Hrs Battery, 40mm Drivers, Dual Pair, ENx Tech, Low Latency, Integrated Controls, Bluetooth Headphones, Wireless Headphone with Mic (Oceana Blue)",1,"4.0 out of 5 stars, rating details",null,"1,599","₹2,990",https://m.media-amazon.com/images/I/71umaem5hoL._AC_UY218_.jpg,314,"{5: '0%', 4: '100%', 3: '0%', 2: '0%', 1: '0%'}"
"Sennheiser Accentum Plus Wireless Bluetooth Over Ear Headphones-Designed in Germany with Quick-Charge,50H Battery(with ANC),Adaptive Hybrid ANC,Sound Personalization and 2 Yr Warranty Â– White",722,"4.2 out of 5 stars, rating details",null,"12,859","₹19,990",https://m.media-amazon.com/images/I/61JCweOF9mL._AC_UY218_.jpg,315,"{5: '65%', 4: '15%', 3: '5%', 2: '4%', 1: '11%'}"
"OneOdio A71 (red) PC Headsets with Microphone, Multifunctional Headset with Boom Mic Studio Headphones for Mac Laptop Office Zoom Conference, Wired Over Ear Headset with Volume Control for Gaming","7,990","4.4 out of 5 stars, rating details",null,"2,199","₹6,199",https://m.media-amazon.com/images/I/71U6kwKUQnL._AC_UY218_.jpg,316,"{5: '68%', 4: '19%', 3: '7%', 2: '2%', 1: '4%'}"
"truke New Launch Crystal Dyno Leather Finish True Wireless in Ear Earbuds w/Spatial Audio, 70H Battery Rapid Charge Ear Buds, 13mm Driver HiFi Sound TWS, 40ms Ultra Low Latency, 4Mics ENC - OakBrown",530,"4.3 out of 5 stars, rating details",500+ bought in past month,899,"₹2,999",https://m.media-amazon.com/images/I/71PWG4BBeGL._AC_UY218_.jpg,317,"{5: '73%', 4: '9%', 3: '7%', 2: '2%', 1: '9%'}"
"soundcore by Anker Q20i Wireless Bluetooth Over-Ear Headphones with Hybrid Active Noise Cancelling, 40h Playtime in ANC Mode, Hi-Res Audio, Deep Bass, Personalization via App (Black)","32,040","4.3 out of 5 stars, rating details",1K+ bought in past month,"3,899","₹9,598",https://m.media-amazon.com/images/I/51CnDMbXZzL._AC_UY218_.jpg,318,"{5: '61%', 4: '24%', 3: '7%', 2: '3%', 1: '5%'}"
"Sonos Ace | Noise Cancelling Wireless Over-Ear Headphones with Bluetooth, 30-Hour Battery Life, Spatial Audio, Dolby Atmos, Dynamic Head Tracking - White",null,"4.2 out of 5 stars, rating details",null,"29,999","₹39,999",null,319,"{5: '65%', 4: '14%', 3: '9%', 2: '5%', 1: '7%'}"
"Noise Two Wireless On Ear Headphones with 50 Hours Playtime, Low Latency(up to 40ms), 4 Play Modes, Dual Pairing, BT v5.3 (Calm White)","3,512","3.5 out of 5 stars, rating details",400+ bought in past month,"1,399","₹4,999",https://m.media-amazon.com/images/I/51lD6jgEytL._AC_UY218_.jpg,320,"{5: '42%', 4: '19%', 3: '10%', 2: '6%', 1: '23%'}"
